key_resp.keys,key_resp.rt,key_resp_16.keys,key_resp_16.rt,key_resp_2.keys,key_resp_2.rt,X Scale,ratio_pxpermm,screen_size_x,screen_size_y,testsize,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,line_size,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_8.keys,key_resp_8.rt,key_resp_7.keys,key_resp_7.rt,key_resp_12.keys,key_resp_12.rt,key_resp_11.keys,key_resp_11.rt,key_resp_18.keys,key_resp_18.rt,key_resp_21.keys,key_resp_21.rt,key_resp_13.keys,key_resp_13.rt,key_resp_19.keys,key_resp_19.rt,ballposx,viewer_distance,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,viewerdistancecm,DVA_to_distance,radius_F,radius_P,r_F,R_P,key_resp_20.keys,key_resp_20.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,Colour_1,Ecc,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,Colour_2,similarity,response_time,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,mouse_7.clicked_name,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,mouse_6.clicked_name,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,key_resp_22.keys,key_resp_22.rt,Colour1,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Colour2,trialnumber,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,catchresponse,catchnumber,Catch,response_time_catch,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,mouse_3.clicked_name,mouse_11.clicked_name,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,answer1,rt1,answer2,rt2,answer3,rt3,answer4,rt4,answer5,rt5,answer6,rt6,answer7,rt7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,5,0.935,,,,,,,,,,,,,,,,,,,,,,,,,,,3,105,-57,1,0,0,response3disk,5,266,13,-2,1,0,0,rectangle,13,-2,1,0,0,4,1,0,0.002,13,-2,1,0,0,0,103,103,66,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,1.185,,,,,,,,,,,,,,,,,,,,,,,,,,,4,46,94,1,0,0,response1disk,9,267,2,-3,1,0,0,rectangle,2,-3,1,0,0,4,2,0,0.001,2,-3,1,0,0,0,104,104,75,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,3,1.735,,,,,,,,,,,,,,,,,,,,,,,,,,,3,-38,-83,1,0,0,response5disk,4,268,-14,9,1,0,0,rectangle,-14,9,1,0,0,4,4,0,0.001,-14,9,1,0,0,0,105,105,110,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,6,1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,3,96,61,1,0,0,response1disk,1,269,9,7,1,0,0,rectangle,9,7,1,0,0,4,6,0,0.001,9,7,1,0,0,0,106,106,125,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,1.618,,,,,,,,,,,,,,,,,,,,,,,,,,,3,58,81,1,0,0,response1disk,7,270,5,1,1,0,0,rectangle,5,1,1,0,0,4,1,0,0.002,5,1,1,0,0,0,107,107,41,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,5,1.15,,,,,,,,,,,,,,,,,,,,,,,,,,,8,126,-57,1,0,0,response3disk,4,271,-2,-1,1,0,0,rectangle,-2,-1,1,0,0,4,0,0,0.002,-2,-1,1,0,0,0,108,108,78,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,3,1.167,,,,,,,,,,,,,,,,,,,,,,,,,,,5,-31,-62,1,0,0,response5disk,3,272,10,13,1,0,0,rectangle,10,13,1,0,0,4,7,0,0.002,10,13,1,0,0,0,109,109,25,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,6,0.968,,,,,,,,,,,,,,,,,,,,,,,,,,,9,76,44,1,0,0,response1disk,7,273,3,-3,1,0,0,rectangle,3,-3,1,0,0,4,2,0,0.003,3,-3,1,0,0,0,110,110,121,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,0.617,,,,,,,,,,,,,,,,,,,,,,,,,,,4,39,78,1,0,0,response1disk,9,274,9,6,1,0,0,rectangle,9,6,1,0,0,4,1,0,0.002,9,6,1,0,0,0,111,111,90,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,1.002,,,,,,,,,,,,,,,,,,,,,,,,,,,4,65,87,1,0,0,response1disk,1,275,30,-2,1,0,0,rectangle,30,-2,1,0,0,4,0,0,0.001,30,-2,1,0,0,0,112,112,115,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,0,1.134,,,,,,,,,,,,,,,,,,,,,,,,,,,6,-43,88,1,0,0,response7disk,6,276,-4,1,1,0,0,rectangle,-4,1,1,0,0,4,6,0,0.001,-4,1,1,0,0,0,113,113,0,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,0.734,,,,,,,,,,,,,,,,,,,,,,,,,,,8,58,98,1,0,0,response1disk,5,277,16,12,1,0,0,rectangle,16,12,1,0,0,4,0,0,0.002,16,12,1,0,0,0,114,114,152,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,6,1.117,,,,,,,,,,,,,,,,,,,,,,,,,,,8,75,43,1,0,0,response1disk,6,278,14,-2,1,0,0,rectangle,14,-2,1,0,0,4,7,0,0.002,14,-2,1,0,0,0,115,115,37,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,6,1.535,,,,,,,,,,,,,,,,,,,,,,,,,,,9,96,54,1,0,0,response1disk,2,279,37,-1,1,0,0,rectangle,64,105,1,0,0,7,7,1,1.701,-15,3,1,0,0,0,116,116,11,1,response1disk_3,rectangle,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,5,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,1,82,-59,1,0,0,response3disk,2,280,-17,3,1,0,0,rectangle,-17,3,1,0,0,7,3,0,0.001,-17,3,1,0,0,0,117,117,24,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,0,0.917,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-35,78,1,0,0,response7disk,1,281,-1,-5,1,0,0,rectangle,-70,-114,1,0,0,3,3,1,1.585,-11,3,1,0,0,0,118,118,76,1,response5disk_3,rectangle,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,5,1.617,,,,,,,,,,,,,,,,,,,,,,,,,,,8,96,-60,1,0,0,response3disk,9,282,11,1,1,0,0,rectangle,11,1,1,0,0,3,1,0,0.002,11,1,1,0,0,0,119,119,105,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,1.385,,,,,,,,,,,,,,,,,,,,,,,,,,,1,45,89,1,0,0,response1disk,6,283,9,16,1,0,0,rectangle,9,16,1,0,0,3,7,0,0.001,9,16,1,0,0,0,120,120,58,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,6,2.754,,,,,,,,,,,,,,,,,,,,,,,,,,,5,79,63,1,0,0,response1disk,8,284,14,5,1,0,0,rectangle,14,5,1,0,0,3,4,0,0.001,14,5,1,0,0,0,121,121,149,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,1.74,,,,,,,,,,,,,,,,,,,,,,,,,,,2,57,79,1,0,0,response1disk,8,285,-19,3,1,0,0,rectangle,-19,3,1,0,0,3,6,0,0.001,-19,3,1,0,0,0,122,122,52,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,8,42,84,1,0,0,response1disk,3,286,7,11,1,0,0,rectangle,7,11,1,0,0,3,1,0,0.002,7,11,1,0,0,0,123,123,154,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,4,1.652,,,,,,,,,,,,,,,,,,,,,,,,,,,6,67,-112,1,0,0,response3disk,5,287,19,-6,1,0,0,rectangle,19,-6,1,0,0,3,6,0,0.001,19,-6,1,0,0,0,124,124,59,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,0.851,,,,,,,,,,,,,,,,,,,,,,,,,,,9,55,100,1,0,0,response1disk,5,288,16,11,1,0,0,rectangle,16,11,1,0,0,3,7,0,0.002,16,11,1,0,0,0,125,125,134,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,5,1.887,,,,,,,,,,,,,,,,,,,,,,,,,,,5,110,-66,1,0,0,response3disk,9,289,3,-2,1,0,0,rectangle,106,43,1,0,0,6,6,1,1.639,12,-6,1,0,0,0,126,126,136,1,response1disk_3,rectangle,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,0.901,,,,,,,,,,,,,,,,,,,,,,,,,,,2,48,83,1,0,0,response1disk,9,290,20,2,1,0,0,rectangle,20,2,1,0,0,6,4,0,0.002,20,2,1,0,0,0,127,127,72,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,3,1.351,,,,,,,,,,,,,,,,,,,,,,,,,,,5,-64,-80,1,0,0,response5disk,4,291,-31,0,1,0,0,rectangle,-31,0,1,0,0,6,7,0,0.002,-31,0,1,0,0,0,128,128,54,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,0,0.719,,,,,,,,,,,,,,,,,,,,,,,,,,,2,-39,79,1,0,0,response7disk,2,292,-13,1,1,0,0,rectangle,-13,1,1,0,0,6,6,0,0.001,-13,1,1,0,0,0,129,129,142,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,0.884,,,,,,,,,,,,,,,,,,,,,,,,,,,1,45,85,1,0,0,response1disk,5,293,16,8,1,0,0,rectangle,16,8,1,0,0,6,7,0,0.001,16,8,1,0,0,0,130,130,28,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,1.318,,,,,,,,,,,,,,,,,,,,,,,,,,,6,49,68,1,0,0,response1disk,2,294,27,11,1,0,0,rectangle,27,11,1,0,0,6,4,0,0.001,27,11,1,0,0,0,131,131,112,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,3,2.102,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-33,-128,1,0,0,response5disk,9,295,14,-2,1,0,0,rectangle,14,-2,1,0,0,6,5,0,0.001,14,-2,1,0,0,0,132,132,15,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,0.734,,,,,,,,,,,,,,,,,,,,,,,,,,,2,67,95,1,0,0,response1disk,6,296,20,18,1,0,0,rectangle,20,18,1,0,0,6,1,0,0.002,20,18,1,0,0,0,133,133,113,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,6,1.102,,,,,,,,,,,,,,,,,,,,,,,,,,,5,83,36,1,0,0,response1disk,7,297,-11,3,1,0,0,rectangle,-11,3,1,0,0,6,4,0,0.002,-11,3,1,0,0,0,134,134,146,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,0,0.785,,,,,,,,,,,,,,,,,,,,,,,,,,,7,-56,72,1,0,0,response7disk,7,298,-8,-1,1,0,0,rectangle,-8,-1,1,0,0,6,2,0,0.002,-8,-1,1,0,0,0,135,135,34,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,1.317,,,,,,,,,,,,,,,,,,,,,,,,,,,1,43,68,1,0,0,response1disk,3,299,22,9,1,0,0,rectangle,22,9,1,0,0,6,2,0,0.002,22,9,1,0,0,0,136,136,1,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,3,1.369,,,,,,,,,,,,,,,,,,,,,,,,,,,4,-33,-68,1,0,0,response5disk,4,300,-5,-1,1,0,0,rectangle,-5,-1,1,0,0,6,2,0,0.002,-5,-1,1,0,0,0,137,137,70,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,0,0.785,,,,,,,,,,,,,,,,,,,,,,,,,,,6,-31,88,1,0,0,response7disk,6,301,-16,-3,1,0,0,rectangle,-16,-3,1,0,0,6,7,0,0.002,-16,-3,1,0,0,0,138,138,91,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,0.784,,,,,,,,,,,,,,,,,,,,,,,,,,,1,43,84,1,0,0,response1disk,7,302,7,-1,1,0,0,rectangle,7,-1,1,0,0,6,6,0,0.001,7,-1,1,0,0,0,139,139,150,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,0.769,,,,,,,,,,,,,,,,,,,,,,,,,,,8,33,64,1,0,0,response1disk,3,303,-1,2,1,0,0,rectangle,-1,2,1,0,0,6,7,0,0,-1,2,1,0,0,0,140,140,71,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,0.666,,,,,,,,,,,,,,,,,,,,,,,,,,,7,36,64,1,0,0,response1disk,4,304,4,-5,1,0,0,rectangle,4,-5,1,0,0,6,7,0,0.002,4,-5,1,0,0,0,141,141,43,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,0.634,,,,,,,,,,,,,,,,,,,,,,,,,,,3,36,51,1,0,0,response1disk,9,305,12,-1,1,0,0,rectangle,12,-1,1,0,0,6,3,0,0.002,12,-1,1,0,0,0,142,142,143,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,4,1.852,,,,,,,,,,,,,,,,,,,,,,,,,,,3,44,-99,1,0,0,response3disk,2,306,-9,0,1,0,0,rectangle,-37,81,1,0,0,0,0,1,1.87,9,-2,1,0,0,0,143,143,36,1,response7disk_3,rectangle,,,,,,,,,,,,,,,,,,,
